Commune_Number,Commune_Name,EPCI_Number,Very_Low_Income_Population_Count,Very_Low_Income_Population_Percent
54094,Bralleville,200035772,nd,3.8
54095,Bratte,200070589,nd,3.4
54096,Bréhain-la-Ville,200070290,nd,26.8
54097,Bréménil,200069433,nd,9.2
54098,Brémoncourt,200067643,nd,5.3
54099,Val de Briey,200070845,nd,11.6
54100,Brin-sur-Seille,200070589,nd,3.4
54101,Brouville,200070324,nd,9.3
54102,Bruley,200070563,nd,7.6
54103,Bruville,200070845,nd,11.6
54104,Buissoncourt,200070589,nd,3.4
54105,Bulligny,245400510,nd,4.2
54106,Bures,245400759,nd,3.8
54107,Buriville,200069433,nd,9.2
54108,Burthecourt-aux-Chênes,245400189,nd,6.7
54109,Ceintrey,200035772,nd,3.8
54110,Cerville,200070589,nd,3.4
54111,Chaligny,245400171,nd,4.6
54112,Chambley-Bussières,200070738,nd,5.9
54113,Champenoux,200070589,nd,3.4
54114,Champey-sur-Moselle,200041515,nd,6.7
54115,Champigneulles,245400601,nd,6.3
54116,Chanteheux,200070324,nd,9.3
54117,Chaouilley,200035772,nd,3.8
54118,Charency-Vezin,200043693,nd,23.5
54119,Charey,200070738,nd,5.9
54120,Charmes-la-Côte,200070563,nd,7.6
54121,Charmois,200067643,nd,5.3
54122,Chaudeney-sur-Moselle,200070563,nd,7.6
54123,Chavigny,245400171,nd,4.6
54124,Chazelles-sur-Albe,200069433,nd,9.2
54125,Chenevières,200070324,nd,9.3
54126,Chenicourt,200070589,nd,3.4
54127,Chenières,245400262,22.9,34.6
54128,Choloy-Ménillot,200070563,nd,7.6
54129,Cirey-sur-Vezouze,200069433,nd,9.2
54130,Clayeures,200067643,nd,5.3
54131,Clémery,200070589,nd,3.4
54132,Clérey-sur-Brenon,200035772,nd,3.8
54133,Coincourt,245400759,nd,3.8
54134,Colmey,200043693,nd,23.5
54135,Colombey-les-Belles,245400510,nd,4.2
54136,Conflans-en-Jarnisy,200070845,nd,11.6
54137,Cons-la-Grandville,245400262,22.2,34.6
54138,Cosnes-et-Romain,245400262,30.1,34.6
54139,Courbesseaux,245400759,nd,3.8
54140,Courcelles,245400510,nd,4.2
54141,Coyviller,245400189,nd,6.7
54142,Crantenoy,200035772,nd,3.8
54143,Crépey,245400510,nd,4.2
54144,Crévéchamps,200067643,nd,5.3
54145,Crévic,245400189,nd,6.7
54146,Crézilles,245400510,nd,4.2
54147,Crion,245400759,nd,3.8
54148,Croismare,200070324,nd,9.3
54149,Crusnes,200070290,nd,26.8
54150,Custines,245400601,nd,6.3
54151,Cutry,245400262,29.9,34.6
54152,Damelevières,200067643,nd,5.3
54153,Dampvitoux,200070738,nd,5.9
54154,Deneuvre,200070324,nd,9.3
54155,Deuxville,245400759,nd,3.8
54156,Diarville,200035772,nd,3.8
54157,Dieulouard,200041515,nd,6.7
54158,Dolcourt,245400510,nd,4.2
54159,Dombasle-sur-Meurthe,245400189,nd,6.7
54160,Domèvre-en-Haye,200070563,nd,7.6
54161,Domèvre-sur-Vezouze,200069433,nd,9.2
54162,Domgermain,200070563,nd,7.6
54163,Domjevin,200069433,nd,9.2
54164,Dommarie-Eulmont,200035772,nd,3.8
54165,Dommartemont,245400676,nd,12.9
54166,Dommartin-la-Chaussée,200070738,nd,5.9
54167,Dommartin-lès-Toul,200070563,nd,7.6
54168,Dommartin-sous-Amance,200070589,nd,3.4
54169,Domprix,200070290,nd,26.8
54170,Domptail-en-l'Air,200067643,nd,5.3
54171,Doncourt-lès-Conflans,200070845,nd,11.6
54172,Doncourt-lès-Longuyon,200043693,nd,23.5
54173,Drouville,245400759,nd,3.8
54174,Écrouves,200070563,nd,7.6
54175,Einvaux,200067643,nd,5.3
54176,Einville-au-Jard,245400759,nd,3.8
54177,Emberménil,200069433,nd,9.2
54178,Épiez-sur-Chiers,200043693,nd,23.5
54179,Éply,200070589,nd,3.4
54180,Erbéviller-sur-Amezule,200070589,nd,3.4
54181,Errouville,200070290,nd,26.8
54182,Essey-et-Maizerais,200070738,nd,5.9
54183,Essey-la-Côte,200067643,nd,5.3
54184,Essey-lès-Nancy,245400676,nd,12.9
54185,Étreval,200035772,nd,3.8
54186,Eulmont,200070589,nd,3.4
54187,Euvezin,200070738,nd,5.9
54188,Faulx,245400601,nd,6.3
54189,Favières,245400510,nd,4.2
54190,Fécocourt,245400510,nd,4.2
54191,Fenneviller,200069433,nd,9.2
54192,Ferrières,245400189,nd,6.7
54193,Fey-en-Haye,200070738,nd,5.9
54194,Fillières,245400262,36.1,34.6
54195,Flainval,245400759,nd,3.8
54196,Flavigny-sur-Moselle,245400171,nd,4.6
54197,Fléville-devant-Nancy,245400676,nd,12.9
54198,Fléville-Lixières,200070845,nd,11.6
54199,Flin,200070324,nd,9.3
54200,Flirey,200070738,nd,5.9
54201,Fontenoy-la-Joûte,200070324,nd,9.3
54202,Fontenoy-sur-Moselle,200070563,nd,7.6
54203,Forcelles-Saint-Gorgon,200035772,nd,3.8
54204,Forcelles-sous-Gugney,200035772,nd,3.8
54205,Foug,200070563,nd,7.6
54206,Fraimbois,200070324,nd,9.3
54207,Fraisnes-en-Saintois,200035772,nd,3.8
54208,Francheville,200070563,nd,7.6
54209,Franconville,200070324,nd,9.3
54210,Fréménil,200069433,nd,9.2
54211,Frémonville,200069433,nd,9.2
54212,Fresnois-la-Montagne,200043693,nd,23.5
54213,Friauville,200070845,nd,11.6
54214,Frolois,245400171,nd,4.6
54215,Frouard,245400601,nd,6.3
54216,Froville,200067643,nd,5.3
54217,Gélacourt,200070324,nd,9.3
54218,Gélaucourt,245400510,nd,4.2
54219,Gellenoncourt,200070589,nd,3.4
54220,Gémonville,245400510,nd,4.2
54221,Gerbécourt-et-Haplemont,200035772,nd,3.8
54222,Gerbéviller,200067643,nd,5.3
54223,Germiny,245400510,nd,4.2
54224,Germonville,200035772,nd,3.8
54225,Gézoncourt,200041515,nd,6.7
54226,Gibeaumeix,245400510,nd,4.2
54227,Giraumont,200070845,nd,11.6
54228,Giriviller,200067643,nd,5.3
54229,Glonville,200070324,nd,9.3
54230,Gogney,200069433,nd,9.2
54231,Gondrecourt-Aix,200070845,nd,11.6
54232,Gondreville,200070563,nd,7.6
54233,Gondrexon,200069433,nd,9.2
54234,Gorcy,245400262,34.7,34.6
54235,Goviller,200035772,nd,3.8
54236,Grand-Failly,200043693,nd,23.5
54237,Grimonviller,245400510,nd,4.2
54238,Gripport,200035772,nd,3.8
54239,Griscourt,200041515,nd,6.7
54240,Grosrouvres,200070563,nd,7.6
54241,Gugney,200035772,nd,3.8
54242,Gye,200070563,nd,7.6
54243,Hablainville,200070324,nd,9.3
54244,Hagéville,200070738,nd,5.9
54245,Haigneville,200067643,nd,5.3
54246,Halloville,200069433,nd,9.2
54247,Hammeville,200035772,nd,3.8
54248,Hamonville,200070738,nd,5.9
54249,Hannonville-Suzémont,200070738,nd,5.9
54250,Haraucourt,200070589,nd,3.4
54251,Harbouey,200069433,nd,9.2
54252,Haroué,200035772,nd,3.8
54253,Hatrize,200070845,nd,11.6
54254,Haucourt-Moulaine,245400262,31.8,34.6
54255,Haudonville,200070324,nd,9.3
54256,Haussonville,200067643,nd,5.3
54257,Heillecourt,245400676,nd,12.9
54258,Hénaménil,245400759,nd,3.8
54259,Herbéviller,200069433,nd,9.2
54260,Hériménil,200070324,nd,9.3
54261,Herserange,245400262,42.5,34.6
54262,Hoéville,245400759,nd,3.8
54263,Homécourt,200070845,nd,11.6
54264,Houdelmont,200035772,nd,3.8
54265,Houdemont,245400676,nd,12.9
54266,Houdreville,200035772,nd,3.8
54268,Housséville,200035772,nd,3.8
54269,Hudiviller,245400189,nd,6.7
54270,Hussigny-Godbrange,245400262,42.7,34.6
54271,Igney,200069433,nd,9.2
54272,Jaillon,200070563,nd,7.6
54273,Jarny,200070845,nd,11.6
54274,Jarville-la-Malgrange,245400676,nd,12.9
54275,Jaulny,200070738,nd,5.9
54276,Jeandelaincourt,200070589,nd,3.4
54277,Jeandelize,200070845,nd,11.6
54278,Jevoncourt,200035772,nd,3.8
54279,Jezainville,200041515,nd,6.7
54280,Jœuf,200070845,nd,11.6
54281,Jolivet,200070324,nd,9.3
54282,Joppécourt,200070290,nd,26.8
54283,Jouaville,200070845,nd,11.6
54284,Joudreville,200070290,nd,26.8
54285,Juvrecourt,245400759,nd,3.8
54286,Labry,200070845,nd,11.6
54287,Lachapelle,200070324,nd,9.3
54288,Lagney,200070563,nd,7.6
54289,Laître-sous-Amance,200070589,nd,3.4
54290,Laix,245400262,24.2,34.6
54291,Lalœuf,200035772,nd,3.8
54292,Lamath,200070324,nd,9.3
54293,Landécourt,200067643,nd,5.3
54294,Landremont,200041515,nd,6.7
54295,Landres,200070290,nd,26.8
54296,Laneuvelotte,200070589,nd,3.4
54297,Laneuveville-aux-Bois,200070324,nd,9.3
54298,Laneuveville-derrière-Foug,200070563,nd,7.6
54299,Laneuveville-devant-Bayon,200035772,nd,3.8
54300,Laneuveville-devant-Nancy,245400676,nd,12.9
54301,Lanfroicourt,200070589,nd,3.4
54302,Lantéfontaine,200070845,nd,11.6
54303,Laronxe,200070324,nd,9.3
54304,Laxou,245400676,nd,12.9
54305,Lay-Saint-Christophe,245400601,nd,6.3
54306,Lay-Saint-Remy,200070563,nd,7.6
54307,Lebeuville,200035772,nd,3.8
54308,Leintrey,200069433,nd,9.2
54309,Lemainville,200035772,nd,3.8
54310,Leménil-Mitry,200035772,nd,3.8
54311,Lenoncourt,200070589,nd,3.4
54312,Lesménils,200041515,nd,6.7
54313,Létricourt,200070589,nd,3.4
54314,Lexy,245400262,27.8,34.6
54315,Leyr,200070589,nd,3.4
54316,Limey-Remenauville,200070738,nd,5.9
54317,Lironville,200070738,nd,5.9
54318,Liverdun,245400601,nd,6.3
54320,Loisy,200041515,nd,6.7
54321,Longlaville,245400262,34.5,34.6
54322,Longuyon,200043693,nd,23.5
54323,Longwy,245400262,35.3,34.6
54324,Lorey,200067643,nd,5.3
54325,Loromontzey,200067643,nd,5.3
54326,Lubey,200070845,nd,11.6
54327,Lucey,200070563,nd,7.6
54328,Ludres,245400676,nd,12.9
54329,Lunéville,200070324,nd,9.3
54330,Lupcourt,245400189,nd,6.7
54331,Magnières,200070324,nd,9.3
54332,Maidières,200041515,nd,6.7
54333,Mailly-sur-Seille,200070589,nd,3.4
54334,Mairy-Mainville,200070290,nd,26.8
54335,Maixe,245400759,nd,3.8
54336,Maizières,245400171,nd,4.6
54337,Malavillers,200070290,nd,26.8
54338,Malleloy,245400601,nd,6.3
54339,Malzéville,245400676,nd,12.9
54340,Mamey,200070738,nd,5.9
54343,Mandres-aux-Quatre-Tours,200070738,nd,5.9
54344,Mangonville,200035772,nd,3.8
54345,Manoncourt-en-Vermois,245400189,nd,6.7
54346,Manoncourt-en-Woëvre,200070563,nd,7.6
54348,Manonville,200070563,nd,7.6
54349,Manonviller,200070324,nd,9.3
54350,Marainviller,200070324,nd,9.3
54351,Marbache,245400601,nd,6.3
54352,Maron,245400171,nd,4.6
54353,Mars-la-Tour,200070738,nd,5.9
54354,Marthemont,245400171,nd,4.6
54355,Martincourt,200041515,nd,6.7
54356,Mattexey,200067643,nd,5.3
54357,Maxéville,245400676,nd,12.9
54358,Mazerulles,200070589,nd,3.4
54359,Méhoncourt,200067643,nd,5.3
54360,Ménil-la-Tour,200070563,nd,7.6
54362,Mercy-le-Bas,200070290,nd,26.8
54363,Mercy-le-Haut,200070290,nd,26.8
54364,Méréville,245400171,nd,4.6
54365,Merviller,200070324,nd,9.3
54366,Messein,245400171,nd,4.6
54367,Mexy,245400262,29.6,34.6
54368,Mignéville,200069433,nd,9.2
54369,Millery,245400601,nd,6.3
54370,Minorville,200070563,nd,7.6
54371,Moineville,200070845,nd,11.6
54372,Moivrons,200070589,nd,3.4
54373,Moncel-lès-Lunéville,200070324,nd,9.3
54374,Moncel-sur-Seille,200070589,nd,3.4
54375,Montauville,200041515,nd,6.7
54376,Montenoy,245400601,nd,6.3
54377,Montigny,200069433,nd,9.2
54378,Montigny-sur-Chiers,200043693,nd,23.5
54379,Mont-l'Étroit,245400510,nd,4.2
54380,Mont-le-Vignoble,245400510,nd,4.2
54381,Montreux,200069433,nd,9.2
54382,Mont-Saint-Martin,245400262,39.6,34.6
54383,Mont-sur-Meurthe,200067643,nd,5.3
54385,Morfontaine,245400262,31.1,34.6
54386,Moriviller,200067643,nd,5.3
54387,Morville-sur-Seille,200041515,nd,6.7
54388,Mouacourt,245400759,nd,3.8
54389,Mouaville,200070845,nd,11.6
54390,Mousson,200041515,nd,6.7
54391,Moutiers,200070845,nd,11.6
54392,Moutrot,245400510,nd,4.2
54393,Moyen,200070324,nd,9.3
54394,Murville,200070290,nd,26.8
54395,Nancy,245400676,nd,12.9
54396,Neufmaisons,200069433,nd,9.2
54397,Neuves-Maisons,245400171,nd,4.6
54398,Neuviller-lès-Badonviller,200069433,nd,9.2
54399,Neuviller-sur-Moselle,200035772,nd,3.8
54400,Nomeny,200070589,nd,3.4
54401,Nonhigny,200069433,nd,9.2
54402,Norroy-le-Sec,200070845,nd,11.6
54403,Norroy-lès-Pont-à-Mousson,200041515,nd,6.7
54404,Noviant-aux-Prés,200070563,nd,7.6
54405,Ochey,245400510,nd,4.2
54406,Ogéviller,200069433,nd,9.2
54407,Ognéville,200035772,nd,3.8
54408,Olley,200070845,nd,11.6
54409,Omelmont,200035772,nd,3.8
54410,Onville,200070738,nd,5.9
54411,Ormes-et-Ville,200035772,nd,3.8
54412,Othe,200043693,nd,23.5
54413,Ozerailles,200070845,nd,11.6
54414,Pagney-derrière-Barine,200070563,nd,7.6
54415,Pagny-sur-Moselle,200041515,nd,6.7
54416,Pannes,200070738,nd,5.9
54417,Parey-Saint-Césaire,200035772,nd,3.8
54418,Parroy,245400759,nd,3.8
54419,Parux,200069433,nd,9.2
54420,Petit-Failly,200043693,nd,23.5
54421,Petitmont,200069433,nd,9.2
54422,Pettonville,200070324,nd,9.3
54423,Pexonne,200069433,nd,9.2
54424,Phlin,200070589,nd,3.4
54425,Piennes,200070290,nd,26.8
54426,Pierre-la-Treiche,200070563,nd,7.6
54427,Pierre-Percée,200071066,nd,9.6
54428,Pierrepont,200043693,nd,23.5
54429,Pierreville,245400171,nd,4.6
54430,Pompey,245400601,nd,6.3
54431,Pont-à-Mousson,200041515,nd,6.7
54432,Pont-Saint-Vincent,245400171,nd,4.6
54433,Port-sur-Seille,200041515,nd,6.7
54434,Praye,200035772,nd,3.8
54435,Prény,200070738,nd,5.9
54436,Preutin-Higny,200070290,nd,26.8
54437,Pulligny,245400171,nd,4.6
54438,Pulney,245400510,nd,4.2
54439,Pulnoy,245400676,nd,12.9
54440,Puxe,200070845,nd,11.6
54441,Puxieux,200070738,nd,5.9
54442,Quevilloncourt,200035772,nd,3.8
54443,Raon-lès-Leau,200071066,nd,9.6
54444,Raucourt,200070589,nd,3.4
54445,Raville-sur-Sânon,245400759,nd,3.8
54446,Réchicourt-la-Petite,245400759,nd,3.8
54447,Réclonville,200069433,nd,9.2
54449,Rehainviller,200070324,nd,9.3
54450,Reherrey,200070324,nd,9.3
54451,Réhon,245400262,30.6,34.6
54452,Reillon,200069433,nd,9.2
54453,Rembercourt-sur-Mad,200070738,nd,5.9
54455,Remenoville,200067643,nd,5.3
54456,Réméréville,200070589,nd,3.4
54457,Remoncourt,200069433,nd,9.2
54458,Repaix,200069433,nd,9.2
54459,Richardménil,245400171,nd,4.6
54460,Rogéville,200041515,nd,6.7
54461,Romain,200067643,nd,5.3
54462,Rosières-aux-Salines,245400189,nd,6.7
54463,Rosières-en-Haye,200041515,nd,6.7
54464,Rouves,200070589,nd,3.4
54465,Roville-devant-Bayon,200035772,nd,3.8
54466,Royaumeix,200070563,nd,7.6
54467,Rozelieures,200067643,nd,5.3
54468,Saffais,245400189,nd,6.7
54469,Saint-Ail,200070845,nd,11.6
54470,Saint-Baussant,200070738,nd,5.9
54471,Saint-Boingt,200067643,nd,5.3
54472,Saint-Clément,200070324,nd,9.3
54473,Saint-Firmin,200035772,nd,3.8
54474,Sainte-Geneviève,200041515,nd,6.7
54475,Saint-Germain,200067643,nd,5.3
54476,Saint-Jean-lès-Longuyon,200043693,nd,23.5
54477,Saint-Julien-lès-Gorze,200070738,nd,5.9
54478,Saint-Marcel,200070845,nd,11.6
54479,Saint-Mard,200067643,nd,5.3
54480,Saint-Martin,200069433,nd,9.2
54481,Saint-Maurice-aux-Forges,200069433,nd,9.2
54482,Saint-Max,245400676,nd,12.9
54483,Saint-Nicolas-de-Port,245400189,nd,6.7
54484,Sainte-Pôle,200069433,nd,9.2
54485,Saint-Pancré,200043693,nd,23.5
54486,Saint-Remimont,200035772,nd,3.8
54487,Saint-Rémy-aux-Bois,200067643,nd,5.3
54488,Saint-Sauveur,200069433,nd,9.2
54489,Saint-Supplet,200043693,nd,23.5
54490,Saizerais,245400601,nd,6.3
54491,Sancy,200070290,nd,26.8
54492,Sanzey,200070563,nd,7.6
54493,Saulnes,245400262,35.6,34.6
54494,Saulxerotte,245400510,nd,4.2
54495,Saulxures-lès-Nancy,245400676,nd,12.9
54496,Saulxures-lès-Vannes,245400510,nd,4.2
54497,Saxon-Sion,200035772,nd,3.8
54498,Seichamps,245400676,nd,12.9
54499,Seicheprey,200070738,nd,5.9
54500,Selaincourt,245400510,nd,4.2
54501,Seranville,200067643,nd,5.3
54502,Serres,245400759,nd,3.8
54504,Serrouville,200070290,nd,26.8
54505,Sexey-aux-Forges,245400171,nd,4.6
54507,Sionviller,245400759,nd,3.8
54508,Sivry,200070589,nd,3.4
54509,Sommerviller,245400189,nd,6.7
54510,Sornéville,200070589,nd,3.4
54511,Sponville,200070738,nd,5.9
54512,Tanconville,200069433,nd,9.2
54513,Tantonville,200035772,nd,3.8
54514,Tellancourt,200043693,nd,23.5
54515,Thélod,245400171,nd,4.6
54516,They-sous-Vaudemont,200035772,nd,3.8
54517,Thézey-Saint-Martin,200070589,nd,3.4
54518,Thiaucourt-Regniéville,200070738,nd,5.9
54519,Thiaville-sur-Meurthe,200070324,nd,9.3
54520,Thiébauménil,200070324,nd,9.3
54521,Thil,245701404,44.1,42.9
54522,Thorey-Lyautey,200035772,nd,3.8
54523,Thuilley-aux-Groseilles,245400510,nd,4.2
54524,Thumeréville,200070845,nd,11.6
54525,Tiercelet,245400262,42.5,34.6
54526,Tomblaine,245400676,nd,12.9
54527,Tonnoy,245400189,nd,6.7
54528,Toul,200070563,nd,7.6
54529,Tramont-Émy,245400510,nd,4.2
54530,Tramont-Lassus,245400510,nd,4.2
54531,Tramont-Saint-André,245400510,nd,4.2
54532,Tremblecourt,200070563,nd,7.6
54533,Trieux,200070290,nd,26.8
54534,Trondes,200070563,nd,7.6
54535,Tronville,200070738,nd,5.9
54536,Tucquegnieux,200070290,nd,26.8
54537,Ugny,245400262,26.9,34.6
54538,Uruffe,245400510,nd,4.2
54539,Vacqueville,200070324,nd,9.3
54540,Val-et-Châtillon,200069433,nd,9.2
54541,Valhey,245400759,nd,3.8
54542,Valleroy,200070845,nd,11.6
54543,Vallois,200070324,nd,9.3
54544,Vandelainville,200070738,nd,5.9
54545,Vandeléville,245400510,nd,4.2
54546,Vandières,200041515,nd,6.7
54547,Vandœuvre-lès-Nancy,245400676,nd,12.9
54548,Vannes-le-Châtel,245400510,nd,4.2
54549,Varangéville,245400189,nd,6.7
54550,Vathiménil,200070324,nd,9.3
54551,Vaucourt,200069433,nd,9.2
54552,Vaudémont,200035772,nd,3.8
54553,Vaudeville,200035772,nd,3.8
54554,Vaudigny,200035772,nd,3.8
54555,Vaxainville,200070324,nd,9.3
54556,Vého,200069433,nd,9.2
54557,Bois-de-Haye,200070563,nd,7.6
54558,Velaine-sous-Amance,200070589,nd,3.4
54559,Velle-sur-Moselle,200067643,nd,5.3
54560,Veney,200070324,nd,9.3
54561,Vennezey,200067643,nd,5.3
54562,Verdenal,200069433,nd,9.2
54563,Vézelise,200035772,nd,3.8
54564,Viéville-en-Haye,200070738,nd,5.9
54565,Vigneulles,200067643,nd,5.3
54566,Vilcey-sur-Trey,200070738,nd,5.9
54567,Villacourt,200067643,nd,5.3
54568,Ville-au-Montois,200043693,nd,23.5
54569,Ville-au-Val,200041515,nd,6.7
54570,Villecey-sur-Mad,200070738,nd,5.9
54571,Ville-en-Vermois,245400189,nd,6.7
54572,Ville-Houdlémont,200043693,nd,23.5
54573,Villers-en-Haye,200041515,nd,6.7
54574,Villers-la-Chèvre,200043693,nd,23.5
54575,Villers-la-Montagne,245400262,26.1,34.6
54576,Villers-le-Rond,200043693,nd,23.5
54577,Villers-lès-Moivrons,200070589,nd,3.4
54578,Villers-lès-Nancy,245400676,nd,12.9
54579,Villers-sous-Prény,200041515,nd,6.7
54580,Villerupt,245701404,46.6,42.9
54581,Ville-sur-Yron,200070845,nd,11.6
54582,Villette,200043693,nd,23.5
54583,Villey-le-Sec,200070563,nd,7.6
54584,Villey-Saint-Étienne,200070563,nd,7.6
54585,Virecourt,200067643,nd,5.3
54586,Viterne,245400171,nd,4.6
54587,Vitrey,200035772,nd,3.8
54588,Vitrimont,200070324,nd,9.3
54589,Vittonville,200041515,nd,6.7
54590,Viviers-sur-Chiers,200043693,nd,23.5
54591,Voinémont,200035772,nd,3.8
54592,Vroncourt,200035772,nd,3.8
54593,Waville,200070738,nd,5.9
54594,Xammes,200070738,nd,5.9
54595,Xermaménil,200070324,nd,9.3
54596,Xeuilley,245400171,nd,4.6
54597,Xirocourt,200035772,nd,3.8
54598,Xivry-Circourt,200070290,nd,26.8
54599,Xonville,200070738,nd,5.9
54600,Xousse,200069433,nd,9.2
54601,Xures,245400759,nd,3.8
54602,Han-devant-Pierrepont,200043693,nd,23.5
55001,Abainville,200066108,nd,5
55002,Abaucourt-Hautecourt,245501242,nd,9.4
55004,Aincreville,200066132,nd,11.3
55005,Amanty,200066108,nd,5
55007,Ambly-sur-Meuse,200066165,nd,5.2
55008,Amel-sur-l'Étang,200066173,nd,14.1
55009,Ancemont,200066165,nd,5.2
55010,Ancerville,200066108,nd,5
55011,Andernay,245501184,nd,6.5
55012,Apremont-la-Forêt,200034874,nd,6.1
55013,Arrancy-sur-Crusne,200066173,nd,14.1
55014,Aubréville,200066116,nd,8.9
55015,Aulnois-en-Perthois,200066108,nd,5
55017,Autrécourt-sur-Aire,200066140,nd,4.5
55018,Autréville-Saint-Lambert,200066132,nd,11.3
55021,Avillers-Sainte-Croix,245501176,nd,6.7
55022,Avioth,245501259,nd,18.4
55023,Avocourt,200066116,nd,8.9
55024,Azannes-et-Soumazannes,200066173,nd,14.1
55025,Baâlon,200066132,nd,11.3
55026,Badonvilliers-Gérauvilliers,200066108,nd,5
55027,Bannoncourt,245500327,nd,9.1
55028,Bantheville,200066132,nd,11.3
55029,Bar-le-Duc,200033025,nd,8.8
55031,Baudonvilliers,200066108,nd,5
55032,Baudrémont,200066140,nd,4.5
55033,Baulny,200066116,nd,8.9
55034,Bazeilles-sur-Othain,245501259,nd,18.4
55035,Bazincourt-sur-Saulx,200066108,nd,5
55036,Beauclair,200066132,nd,11.3
55037,Beaufort-en-Argonne,200066132,nd,11.3
55038,Beaulieu-en-Argonne,200066140,nd,4.5
55039,Beaumont-en-Verdunois,200049187,nd,11.5
55040,Beausite,200066140,nd,4.5
55041,Behonne,200033025,nd,8.8
55042,Belleray,200049187,nd,11.5
55043,Belleville-sur-Meuse,200049187,nd,11.5
55044,Belrain,200066140,nd,4.5
55045,Belrupt-en-Verdunois,200066165,nd,5.2
55046,Beney-en-Woëvre,200034874,nd,6.1
55047,Béthelainville,200049187,nd,11.5
55048,Béthincourt,200049187,nd,11.5
55049,Beurey-sur-Saulx,200033025,nd,8.8
55050,Bezonvaux,200049187,nd,11.5
55051,Biencourt-sur-Orge,200066108,nd,5
55053,Billy-sous-Mangiennes,200066173,nd,14.1
55054,Bislée,245500327,nd,9.1
55055,Blanzée,245501242,nd,9.4
55057,Boinville-en-Woëvre,245501242,nd,9.4
55058,Boncourt-sur-Meuse,200066157,nd,7.8
55059,Bonnet,200066108,nd,5
55060,Bonzée,245501176,nd,6.7
55061,Le Bouchon-sur-Saulx,200066108,nd,5
55062,Bouconville-sur-Madt,200034874,nd,6.1
55063,Bouligny,200070290,nd,26.8
55064,Bouquemont,200066140,nd,4.5
55065,Boureuilles,200066116,nd,8.9
55066,Bovée-sur-Barboure,200066157,nd,7.8
55067,Boviolles,200066157,nd,7.8
55068,Brabant-en-Argonne,200066116,nd,8.9
55069,Brabant-le-Roi,245501184,nd,6.5
55070,Brabant-sur-Meuse,200066116,nd,8.9
55071,Brandeville,200066173,nd,14.1
55072,Braquis,245501242,nd,9.4
55073,Bras-sur-Meuse,200049187,nd,11.5
55075,Brauvilliers,200066108,nd,5
55076,Bréhéville,200066173,nd,14.1
55077,Breux,245501259,nd,18.4
55078,Brieulles-sur-Meuse,200066132,nd,11.3
55079,Brillon-en-Barrois,200066108,nd,5
55080,Brixey-aux-Chanoines,200066157,nd,7.8
55081,Brizeaux,200066140,nd,4.5
55082,Brocourt-en-Argonne,200066116,nd,8.9
55083,Brouennes,200066132,nd,11.3
55084,Broussey-en-Blois,200066157,nd,7.8
55085,Broussey-Raulecourt,200034874,nd,6.1
55087,Bure,200066108,nd,5
55088,Burey-en-Vaux,200066157,nd,7.8
55089,Burey-la-Côte,200066157,nd,7.8
55093,Buxières-sous-les-Côtes,200034874,nd,6.1
55094,Buzy-Darmont,245501242,nd,9.4
55095,Cesse,200066132,nd,11.3
55096,Chaillon,200034874,nd,6.1
55097,Chalaines,200066157,nd,7.8
55099,Champneuville,200049187,nd,11.5
55100,Champougny,200066157,nd,7.8
55101,Chardogne,200033025,nd,8.8
55102,Charny-sur-Meuse,200049187,nd,11.5
55103,Charpentry,200066116,nd,8.9
55104,Chassey-Beaupré,200066108,nd,5
55105,Châtillon-sous-les-Côtes,245501242,nd,9.4
55106,Chattancourt,200049187,nd,11.5
55107,Chaumont-devant-Damvillers,200066173,nd,14.1
55108,Chaumont-sur-Aire,200066140,nd,4.5
55109,Chauvency-le-Château,245501259,nd,18.4
55110,Chauvency-Saint-Hubert,245501259,nd,18.4
55111,Chauvoncourt,245500327,nd,9.1
55113,Cheppy,200066116,nd,8.9
55114,Chonville-Malaumont,200066157,nd,7.8
55115,Cierges-sous-Montfaucon,200066116,nd,8.9
55116,Le Claon,200066116,nd,8.9
55117,Clermont-en-Argonne,200066116,nd,8.9
55118,Cléry-le-Grand,200066132,nd,11.3
55119,Cléry-le-Petit,200066132,nd,11.3
55120,Combles-en-Barrois,200033025,nd,8.8
55121,Combres-sous-les-Côtes,245501176,nd,6.7
55122,Commercy,200066157,nd,7.8
55123,Les Hauts-de-Chée,200066140,nd,4.5
55124,Consenvoye,200066116,nd,8.9
55125,Contrisson,245501184,nd,6.5
55127,Courcelles-en-Barrois,200066140,nd,4.5
55128,Courcelles-sur-Aire,200066140,nd,4.5
55129,Courouvre,200066140,nd,4.5
55132,Cousances-les-Forges,200066108,nd,5
55133,Couvertpuis,200066108,nd,5
55134,Couvonges,245501184,nd,6.5
55137,Cuisy,200066116,nd,8.9
55138,Culey,200033025,nd,8.8
